Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-238.1384	-349.6996	111.5613	1.256448	4.141575	7.756599	0.723698
6	-236.1199	-348.7746	112.6547	1.224462	4.777682	3.132722	0.7403696
12	-232.153	-344.7977	112.6447	0.9910831	5.637414	3.132722	0.7551053
18	-242.1845	-354.5806	112.3962	0.7871676	6.014492	3.132722	1.141222
24	-238.0501	-350.8811	112.8311	0.9080471	4.429778	3.132722	1.025534
30	-242.0697	-355.2079	113.1381	0.7858458	4.494507	2.075947	1.292844
36	-236.1794	-348.9698	112.7904	0.6527224	6.308926	2.075947	1.292844
42	-233.242	-345.8562	112.6143	0.5877342	3.249197	4.595545	1.401389
48	-233.8433	-346.0202	112.1769	0.8015762	3.249197	4.595545	1.56996
54	-235.3264	-348.7858	113.4594	1.262265	3.249197	1.074616	1.56996
60	-226.616	-339.1319	112.5159	1.167027	5.985408	2.574911	0.8996131
66	-222.0432	-335.118	113.0748	1.134656	2.00284	5.10082	0.9047205
72	-224.528	-336.3799	111.8519	0.3655575	2.472358	5.10082	2.224038
78	-224.4356	-336.7059	112.2703	0.563827	2.472358	5.004705	1.832206
84	-235.9274	-348.0639	112.1365	0.4581317	3.927818	3.186602	2.003177
90	-233.3129	-346.1099	112.797	0.4792914	3.927818	3.186602	1.526426
96	-238.1942	-350.6138	112.4195	0.3048651	5.339913	4.531957	1.259363
102	-244.4776	-356.3981	111.9204	0.803982	5.339913	4.531957	1.259363
108	-243.6743	-356.1776	112.5033	0.7503018	3.223995	2.847618	1.830383
114	-249.362	-361.0602	111.6982	0.8917583	4.033311	3.453775	1.912069
120	-231.5098	-343.9064	112.3966	0.4416574	4.033311	3.453775	1.741093
126	-239.0252	-351.6248	112.5996	0.5671675	4.033311	3.534686	1.480596
132	-236.7956	-349.625	112.8295	0.9596687	4.033311	2.913139	1.18143
138	-242.4026	-356.2784	113.8758	0.9203167	5.532187	1.264442	0.6278233
144	-240.1221	-353.954	113.8319	0.6177953	3.777357	1.264442	1.499646
150	-235.6241	-348.081	112.4569	0.826133	3.777357	3.799397	1.385311
156	-243.5076	-355.5643	112.0567	0.7085176	3.084	6.637058	1.385311
162	-232.6742	-345.1522	112.478	0.3728214	3.882719	4.653554	1.477456
168	-233.006	-346.4821	113.4761	0.269416	6.590936	1.472016	1.313363
174	-236.7323	-349.7212	112.9889	0.9707496	3.06558	3.417015	1.168129
180	-228.9503	-342.9147	113.9645	1.080347	2.415078	2.104907	0.9978879
186	-228.6189	-342.7805	114.1617	1.409397	3.131489	1.086657	0.8658087
192	-233.2411	-347.2639	114.0227	1.178641	5.418625	0.6950335	0.9317527
198	-230.4016	-344.4045	114.0029	1.036306	5.792189	0.6950335	1.001002
204	-225.2879	-338.6937	113.4057	0.9919269	2.899284	2.158087	1.340659
210	-235.3374	-348.0962	112.7587	0.8375578	7.875237	2.158087	0.767423
216	-230.6237	-344.2939	113.6702	0.792505	3.526307	2.249107	1.02078
222	-241.314	-354.894	113.5799	1.598486	2.132732	2.682865	0.3948637
228	-235.0692	-348.4405	113.3713	1.598486	2.22088	3.079648	0.4271832
234	-233.0515	-346.5044	113.4529	0.4895315	3.216101	2.784227	1.349197
240	-226.7162	-339.4406	112.7245	0.5371807	4.949275	2.34355	1.587034
246	-222.1613	-334.6022	112.4409	0.9477921	4.949275	3.045955	1.234729
252	-230.6617	-343.5708	112.9091	0.4553161	4.949275	3.045955	1.254978
258	-234.0286	-346.8539	112.8253	0.8861259	3.840655	3.045955	1.254978
264	-232.4756	-346.3244	113.8487	0.7122616	3.840655	1.924295	0.9939884
270	-227.4657	-341.0313	113.5656	0.6961062	3.068499	2.866645	1.09875
276	-232.9678	-346.9792	114.0115	0.5113865	3.068499	2.088689	1.210173
282	-228.3567	-341.2513	112.8946	0.7297709	2.738272	4.397533	1.286747
288	-239.6698	-351.0518	111.3821	0.6197329	2.5931	6.259603	2.135546
294	-230.213	-342.983	112.77	0.972622	4.999264	2.648251	1.065015
300	-239.6983	-352.5912	112.8928	0.8440824	4.999264	2.648251	1.070365
306	-230.0248	-343.0859	113.0611	0.5893901	5.519519	2.648251	1.018947
312	-230.8299	-343.865	113.0351	0.2347758	4.549944	2.572647	1.582993
318	-225.9388	-338.6362	112.6974	0.4567192	4.549944	3.204382	1.462556
324	-238.6716	-351.9712	113.2996	0.9442701	5.926593	1.928405	0.5824414
330	-234.5173	-348.22	113.7028	1.082594	6.145426	1.03797	0.7451917
336	-233.267	-346.897	113.63	0.89585	3.961171	2.39157	0.6459107
342	-232.1651	-344.8219	112.6568	1.207516	2.543551	5.553985	0.8299504
348	-240.1746	-353.2866	113.1119	0.768266	7.745662	1.491836	0.9632313
354	-232.8252	-345.7116	112.8864	0.277748	6.406948	2.112486	1.477457
